,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,18.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,79.0
Reserves,,187.0,213.0,252.0,329.0,391.0,441.0,806.0,830.0,829.0,727.0,790.0,872.0
Borrowings,,31.0,27.0,36.0,1.0,0.0,517.0,568.0,902.0,1332.0,1391.0,783.0,958.0
Other Liabilities,,93.0,126.0,185.0,202.0,222.0,248.0,234.0,348.0,562.0,707.0,844.0,871.0
Total Liabilities,,329.0,383.0,491.0,550.0,632.0,1224.0,1627.0,2099.0,2743.0,2845.0,2436.0,2780.0
Fixed Assets,,98.0,110.0,117.0,145.0,165.0,667.0,697.0,1111.0,1445.0,1661.0,1039.0,1366.0
CWIP,,1.0,2.0,1.0,4.0,4.0,2.0,2.0,6.0,109.0,4.0,4.0,8.0
Investments,,22.0,32.0,72.0,34.0,61.0,8.0,319.0,125.0,9.0,5.0,5.0,18.0
Other Assets,,208.0,238.0,300.0,368.0,402.0,546.0,609.0,857.0,1179.0,1176.0,1388.0,1387.0
Total Assets,,329.0,383.0,491.0,550.0,632.0,1224.0,1627.0,2099.0,2743.0,2845.0,2436.0,2780.0
Land,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,43.0,43.0,47.0,45.0
Building,Fixed Assets,13.0,15.0,6.0,7.0,12.0,494.0,522.0,846.0,1086.0,1274.0,638.0,937.0
Plant Machinery,Fixed Assets,53.0,67.0,56.0,75.0,91.0,113.0,120.0,154.0,188.0,247.0,282.0,336.0
Equipments,Fixed Assets,3.0,4.0,3.0,5.0,6.0,7.0,7.0,10.0,11.0,14.0,18.0,25.0
Computers,Fixed Assets,8.0,9.0,5.0,7.0,10.0,13.0,14.0,19.0,25.0,28.0,32.0,36.0
Furniture n fittings,Fixed Assets,60.0,71.0,59.0,83.0,103.0,122.0,134.0,188.0,225.0,246.0,287.0,342.0
Vehicles,Fixed Assets,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0
Other fixed assets,Fixed Assets,2.0,4.0,3.0,5.0,6.0,7.0,7.0,9.0,42.0,43.0,43.0,44.0
Gross Block,Fixed Assets,142.0,173.0,135.0,185.0,230.0,760.0,820.0,1272.0,1652.0,1927.0,1379.0,1799.0
Accumulated Depreciation,Fixed Assets,44.0,63.0,18.0,40.0,64.0,92.0,124.0,161.0,207.0,266.0,341.0,433.0
Long term Borrowings,Borrowings,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short term Borrowings,Borrowings,29.0,27.0,35.0,0.0,0.0,1.0,0.0,0.0,148.0,110.0,149.0,100.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,516.0,568.0,902.0,1184.0,1281.0,634.0,858.0
Other Borrowings,Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trade Payables,Other Liabilities,75.0,96.0,160.0,167.0,148.0,197.0,192.0,291.0,488.0,634.0,513.0,491.0
Other liability items,Other Liabilities,18.0,30.0,25.0,35.0,74.0,51.0,42.0,57.0,74.0,73.0,331.0,380.0
Inventories,Other Assets,183.0,204.0,269.0,307.0,329.0,478.0,428.0,668.0,871.0,816.0,987.0,988.0
Cash Equivalents,Other Assets,3.0,4.0,3.0,18.0,19.0,5.0,27.0,35.0,18.0,27.0,39.0,20.0
Loans n Advances,Other Assets,0.0,1.0,3.0,5.0,13.0,1.0,1.0,1.0,4.0,-0.0,1.0,-1.0
Other asset items,Other Assets,21.0,29.0,25.0,37.0,40.0,63.0,152.0,153.0,287.0,333.0,361.0,382.0
